number,boxer_name,boxrec_url,,,,
1988,Tommy Kansas,https://boxrec.com/en/proboxer/46986,,,,
1989,Keith Whitaker,https://boxrec.com/en/proboxer/271150,,,,
1990,Robert Ritchie,https://boxrec.com/en/proboxer/2207,,,,
1991,Robbie Loyde,https://boxrec.com/en/proboxer/1033178,,,,
1992,Patrick Hutchinson,https://boxrec.com/en/proboxer/6973,,,,
1993,Diego Martin Merlo,https://boxrec.com/en/proboxer/511712,,,,
1994,Anthony Jones,https://boxrec.com/en/proboxer/3806,,,,
1995,Ashton Donza,https://boxrec.com/en/proboxer/116517,,,,
1996,Sergio Olvera,https://boxrec.com/en/proboxer/35263,,,,
1997,Gordon Evans,https://boxrec.com/en/proboxer/757837,,,,
1998,Tom Smith,https://boxrec.com/en/proboxer/66292,,,,
1999,Glen McGregor,https://boxrec.com/en/proboxer/163984,,,,
2000,Alejandra Nieto Carrillo,https://boxrec.com/en/proboxer/1056622,,,,
2001,Oscar Mortimer,https://boxrec.com/en/proboxer/53807,,,,
2002,Carlos Felix Gurrola,https://boxrec.com/en/proboxer/570181,,,,
2003,Yair Daloi,https://boxrec.com/en/proboxer/980506,,,,
2004,John Tilley,https://boxrec.com/en/proboxer/121285,,,,
2005,Paulie Cook,https://boxrec.com/en/proboxer/188149,,,,
2006,Phil Steele,https://boxrec.com/en/proboxer/3980,,,,
2007,Angel Salinas,https://boxrec.com/en/proboxer/96766,,,,
2008,Danny Donovan,https://boxrec.com/en/proboxer/483598,,,,
2009,Ramon Rafael Gavilan,https://boxrec.com/en/proboxer/750546,,,,
2010,Joe Barton,https://boxrec.com/en/proboxer/431468,,,,
2011,Gustavo Alfredo Aguilar,https://boxrec.com/en/proboxer/751283,,,,
2012,Chil Sung Jun,https://boxrec.com/en/proboxer/48574,,,,
2013,Leonard Church,https://boxrec.com/en/proboxer/78947,,,,
2014,Russell Townsend,https://boxrec.com/en/proboxer/55163,,,,
2015,Bill Ward,https://boxrec.com/en/proboxer/356049,,,,
2016,Arturo Benavides,https://boxrec.com/en/proboxer/602711,,,,
2017,Barney Williams,https://boxrec.com/en/proboxer/147967,,,,
2018,Glen Holmes,https://boxrec.com/en/proboxer/170866,,,,
2019,Oscar Cardozo,https://boxrec.com/en/proboxer/828444,,,,
2020,David Aguirre,https://boxrec.com/en/proboxer/398927,,,,
2021,Eddie Marks,https://boxrec.com/en/proboxer/314483,,,,
2022,Paco Gonzalez,https://boxrec.com/en/proboxer/31946,,,,
2023,Lee Hodgson,https://boxrec.com/en/proboxer/142513,,,,
2024,Stephen Mallon Jr.,https://boxrec.com/en/proboxer/838792,,,,
2025,Muhamedali Sydyk,https://boxrec.com/en/proboxer/1106094,,,,
2026,Shamone Alvarez,https://boxrec.com/en/proboxer/124392,,,,
2027,Bobby Flagg,https://boxrec.com/en/proboxer/234547,,,,
2028,Gary McArthur,https://boxrec.com/en/proboxer/346346,,,,
2029,Arturo Vazquez,https://boxrec.com/en/proboxer/352425,,,,
2030,Oscar Ramirez,https://boxrec.com/en/proboxer/685938,,,,
2031,Raul Jimenez,https://boxrec.com/en/proboxer/229481,,,,
2032,Denzel Johnson,https://boxrec.com/en/proboxer/869681,,,,
2033,Ronnie Thomas,https://boxrec.com/en/proboxer/554174,,,,
2034,Phil Vassar,https://boxrec.com/en/proboxer/303855,,,,
2035,Rochelle Johnson,https://boxrec.com/en/proboxer/573741,,,,
2036,Mike Tierney,https://boxrec.com/en/proboxer/11708,,,,
2037,Antonio Gualtieri,https://boxrec.com/en/proboxer/817404,,,,
2038,Janos Szava,https://boxrec.com/en/proboxer/632239,,,,
2039,Kevin McIntyre,https://boxrec.com/en/proboxer/14298,,,,
2040,Billy Epps,https://boxrec.com/en/proboxer/193781,,,,
2041,Xolani Xaluva,https://boxrec.com/en/proboxer/982672,,,,
2042,Art Alderete,https://boxrec.com/en/proboxer/47269,,,,
2043,Olivia Hernandez,https://boxrec.com/en/proboxer/121293,,,,
2044,Billy Mantle,https://boxrec.com/en/proboxer/296383,,,,
2045,Dave Storey,https://boxrec.com/en/proboxer/244708,,,,
2046,Antonio Polanco,https://boxrec.com/en/proboxer/78373,,,,
2047,Sive Pongolo,https://boxrec.com/en/proboxer/625343,,,,
2048,Pat Basciano,https://boxrec.com/en/proboxer/156270,,,,
2049,Simphiwe Dantile,https://boxrec.com/en/proboxer/156980,,,,
2050,Yusuke Nakajima,https://boxrec.com/en/proboxer/285261,,,,
2051,Raymond Jacobs,https://boxrec.com/en/proboxer/791248,,,,
2052,Jennifer Rodriguez,https://boxrec.com/en/proboxer/907010,,,,
2053,Jack Templeton,https://boxrec.com/en/proboxer/438448,,,,
2054,Enrique Ramos,https://boxrec.com/en/proboxer/106044,,,,
2055,Brian Sheehan,https://boxrec.com/en/proboxer/113671,,,,
2056,Richard Janssen,https://boxrec.com/en/proboxer/22295,,,,
2057,Sang Hun Kim,https://boxrec.com/en/proboxer/873378,,,,
2058,Cedrick Siama,https://boxrec.com/en/proboxer/1067715,,,,
2059,Julio Cesar Acosta,https://boxrec.com/en/proboxer/125934,,,,
2060,Petra Castkova,https://boxrec.com/en/proboxer/723848,,,,
2061,Harish Singh,https://boxrec.com/en/proboxer/906337,,,,
2062,Tomas Molinares,https://boxrec.com/en/proboxer/34854,,,,
2063,Tom Feely,https://boxrec.com/en/proboxer/305603,,,,
2064,Sergey Korolev,https://boxrec.com/en/proboxer/7366,,,,
2065,Daniel Ford,https://boxrec.com/en/proboxer/661087,,,,
2066,Robert Evans,https://boxrec.com/en/proboxer/2213,,,,
2067,Juan Villa,https://boxrec.com/en/proboxer/1044486,,,,
2068,Roberto Castro,https://boxrec.com/en/proboxer/815747,,,,
2069,Kevin Robinson,https://boxrec.com/en/proboxer/126663,,,,
2070,Magid Ben Driss,https://boxrec.com/en/proboxer/40664,,,,
2071,Orisi Tukana,https://boxrec.com/en/proboxer/119091,,,,
2072,Shane Dalton,https://boxrec.com/en/proboxer/59362,,,,
2073,John Smith,https://boxrec.com/en/proboxer/4337,,,,
2074,Daniel Baxter,https://boxrec.com/en/proboxer/33903,,,,
2075,Carlos Victor Velazquez,https://boxrec.com/en/proboxer/1242,,,,
2076,Eddie Collins,https://boxrec.com/en/proboxer/31398,,,,
2077,Tim Kane,https://boxrec.com/en/proboxer/455152,,,,
2078,Phil Glover,https://boxrec.com/en/proboxer/197127,,,,
2079,Jonathan Embry,https://boxrec.com/en/proboxer/302402,,,,
2080,Tom Kearns,https://boxrec.com/en/proboxer/113462,,,,
2081,Alex Edwards,https://boxrec.com/en/proboxer/745838,,,,
2082,Willbeforce Shihepo,https://boxrec.com/en/proboxer/225388,,,,
2083,Josue Estrada Rodriguez,https://boxrec.com/en/proboxer/980703,,,,
2084,Edgardo Rivera,https://boxrec.com/en/proboxer/494074,,,,
2085,Richard Harrison,https://boxrec.com/en/proboxer/740939,,,,
2086,Mario Suson,https://boxrec.com/en/proboxer/387260,,,,
2087,Johan Hernandez Sanchez,https://boxrec.com/en/proboxer/1070859,,,,
2088,Diego David Buran,https://boxrec.com/en/proboxer/701942,,,,
2089,Daniel Lorenzo Medina,https://boxrec.com/en/proboxer/19439,,,,
2090,Imani Bell,https://boxrec.com/en/proboxer/540967,,,,
2091,Terrence Simpson,https://boxrec.com/en/proboxer/38244,,,,
2092,Yasmany Consuegra,https://boxrec.com/en/proboxer/528951,,,,
2093,Angel Chinea,https://boxrec.com/en/proboxer/65677,,,,
2094,Joey Bagnato,https://boxrec.com/en/proboxer/12801,,,,
2095,Teresa Peters,https://boxrec.com/en/proboxer/1102254,,,,
2096,Bobby Mann,https://boxrec.com/en/proboxer/74153,,,,
2097,Ji Sook Kim,https://boxrec.com/en/proboxer/450031,,,,
2098,Miguel Guzman,https://boxrec.com/en/proboxer/152668,,,,
2099,George Hill,https://boxrec.com/en/proboxer/34241,,,,
2100,Jimmy Dunne,https://boxrec.com/en/proboxer/139236,,,,
2101,Pedro Llaneza,https://boxrec.com/en/proboxer/29656,,,,
2102,Katlego Khanyisa,https://boxrec.com/en/proboxer/909227,,,,
2103,Gabriel Villar Gonzalez,https://boxrec.com/en/proboxer/770164,,,,
2104,Johnny Farmer,https://boxrec.com/en/proboxer/153162,,,,
2105,Isaac Benitez,https://boxrec.com/en/proboxer/810078,,,,
2106,Phindile Gaika,https://boxrec.com/en/proboxer/88794,,,,
2107,Phil Bloom,https://boxrec.com/en/proboxer/11847,,,,
2108,Mark Longo,https://boxrec.com/en/proboxer/50188,,,,
2109,Kenny Bell,https://boxrec.com/en/proboxer/536322,,,,
2110,Benny Diaz,https://boxrec.com/en/proboxer/12307,,,,
2111,Towhidul Islam,https://boxrec.com/en/proboxer/1029996,,,,
2112,Roy Holloway,https://boxrec.com/en/proboxer/55142,,,,
2113,Franklin Gutierrez,https://boxrec.com/en/proboxer/716176,,,,
2114,Jonathan Linares Matos,https://boxrec.com/en/proboxer/1019094,,,,
2115,Francesco Cataldo,https://boxrec.com/en/proboxer/555231,,,,
2116,Stephen Clement,https://boxrec.com/en/proboxer/542384,,,,
2117,Tom Vincent,https://boxrec.com/en/proboxer/882872,,,,
2118,Eduardo Zapata,https://boxrec.com/en/proboxer/647749,,,,
2119,Joe McGrath,https://boxrec.com/en/proboxer/121462,,,,
2120,Antonio Stabile,https://boxrec.com/en/proboxer/346578,,,,
2121,Harold Pugh,https://boxrec.com/en/proboxer/516128,,,,
2122,Curley Fay,https://boxrec.com/en/proboxer/197869,,,,
2123,Blake Quintana,https://boxrec.com/en/proboxer/852237,,,,
2124,Jonathan Arroyo,https://boxrec.com/en/proboxer/585874,,,,
2125,Eddie Moreno,https://boxrec.com/en/proboxer/711315,,,,
2126,Mark Bowers,https://boxrec.com/en/proboxer/20741,,,,
2127,Benjamin Ortiz,https://boxrec.com/en/proboxer/9517,,,,
2128,Martin Irace,https://boxrec.com/en/proboxer/1055779,,,,
2129,Calvin Davis,https://boxrec.com/en/proboxer/15388,,,,
2130,James Warner,https://boxrec.com/en/proboxer/606820,,,,
2131,Jerry Mullen,https://boxrec.com/en/proboxer/146845,,,,
2132,Yusuke Shigeta,https://boxrec.com/en/proboxer/284509,,,,
2133,Alexandru Petrica,https://boxrec.com/en/proboxer/448248,,,,
2134,Oscar Maria Cristino Alvarenga,https://boxrec.com/en/proboxer/99958,,,,
2135,Harry Green,https://boxrec.com/en/proboxer/161162,,,,
2136,Kentrell Claiborne,https://boxrec.com/en/proboxer/515731,,,,
2137,Levi James West,https://boxrec.com/en/proboxer/1025102,,,,
2138,Curtis Bruce,https://boxrec.com/en/proboxer/10844,,,,
2139,Jimmy Robinson,https://boxrec.com/en/proboxer/209498,,,,
2140,David Gauvin,https://boxrec.com/en/proboxer/162682,,,,
2141,Eddie O'Dowd,https://boxrec.com/en/proboxer/9849,,,,
2142,Jaspreet Singh,https://boxrec.com/en/proboxer/1031121,,,,
2143,Roger Garcia,https://boxrec.com/en/proboxer/768822,,,,
2144,Mike Knight,https://boxrec.com/en/proboxer/130200,,,,
2145,Dave Farrell,https://boxrec.com/en/proboxer/205182,,,,
2146,Carlos de la Rosa,https://boxrec.com/en/proboxer/747639,,,,
2147,Youssef Emad Eldin,https://boxrec.com/en/proboxer/795080,,,,
2148,Willie Mills,https://boxrec.com/en/proboxer/598492,,,,
2149,Mikail Traymar Jones,https://boxrec.com/en/proboxer/703812,,,,
2150,Jack McVey,https://boxrec.com/en/proboxer/35585,,,,
2151,Jose Garrido,https://boxrec.com/en/proboxer/746301,,,,
2152,Goran Delic,https://boxrec.com/en/proboxer/259932,,,,
2153,Cathal O'Grady,https://boxrec.com/en/proboxer/9224,,,,
2154,Ruben Juarez,https://boxrec.com/en/proboxer/250085,,,,
2155,Zeferino Albino,https://boxrec.com/en/proboxer/386797,,,,
2156,Tomas Adamek,https://boxrec.com/en/proboxer/346326,,,,
2157,Boimah Karmo,https://boxrec.com/en/proboxer/1005160,,,,
2158,James Shipp,https://boxrec.com/en/proboxer/64285,,,,
2159,Heleno Ferreira,https://boxrec.com/en/proboxer/16409,,,,
2160,Juan Manuel Espinoza Martinez,https://boxrec.com/en/proboxer/779890,,,,
2161,Vivian N. Velazquez Maldonado,https://boxrec.com/en/proboxer/910566,,,,
2162,Angel Guadalupe Ortiz,https://boxrec.com/en/proboxer/511837,,,,
2163,Thomas Volz,https://boxrec.com/en/proboxer/54132,,,,
2164,Frank Craig,https://boxrec.com/en/proboxer/39932,,,,
2165,Eddie Carr,https://boxrec.com/en/proboxer/68358,,,,
2166,Cemal Kamaci,https://boxrec.com/en/proboxer/15925,,,,
2167,Wayne Cooper,https://boxrec.com/en/proboxer/204229,,,,
2168,Danny Gale,https://boxrec.com/en/proboxer/849239,,,,
2169,George McFall,https://boxrec.com/en/proboxer/24379,,,,
2170,Clint Johnson,https://boxrec.com/en/proboxer/154133,,,,
2171,Joe Lim,https://boxrec.com/en/proboxer/86325,,,,
2172,Galina Koleva Ivanova,https://boxrec.com/en/proboxer/222167,,,,
2173,Frank James,https://boxrec.com/en/proboxer/390396,,,,
2174,Jin Sung Kim,https://boxrec.com/en/proboxer/856052,,,,
2175,Killer Solomon,https://boxrec.com/en/proboxer/30323,,,,
2176,Sam Rapira,https://boxrec.com/en/proboxer/648255,,,,
2177,Jack McCarthy,https://boxrec.com/en/proboxer/83931,,,,
2178,Angela Barnes,https://boxrec.com/en/proboxer/20086,,,,
2179,Martin Botes,https://boxrec.com/en/proboxer/93510,,,,
2180,Valentino Luna,https://boxrec.com/en/proboxer/101939,,,,
2181,Nelson David Gil,https://boxrec.com/en/proboxer/395258,,,,
2182,Jimmy Brooks,https://boxrec.com/en/proboxer/72618,,,,
2183,Martin J Ward,https://boxrec.com/en/proboxer/617715,,,,
2184,Jose Bustamante,https://boxrec.com/en/proboxer/561147,,,,
2185,Cristian Cruz Chacon,https://boxrec.com/en/proboxer/712162,,,,
2186,Mario Bandoria,https://boxrec.com/en/proboxer/424688,,,,
2187,Benjamin Hernandez,https://boxrec.com/en/proboxer/795462,,,,
2188,Howard Mills,https://boxrec.com/en/proboxer/30497,,,,
2189,Nathan Graham,https://boxrec.com/en/proboxer/249365,,,,
2190,Jesse Ennis,https://boxrec.com/en/proboxer/359521,,,,
2191,Johnny Cox,https://boxrec.com/en/proboxer/66318,,,,
2192,Marco Beltran,https://boxrec.com/en/proboxer/117476,,,,
2193,Joe Hagan,https://boxrec.com/en/proboxer/325005,,,,
2194,Vince Angelini,https://boxrec.com/en/proboxer/60716,,,,
2195,Gerald Noonan,https://boxrec.com/en/proboxer/235641,,,,
2196,Alexander Hernandez,https://boxrec.com/en/proboxer/260705,,,,
2197,Santos Lopez,https://boxrec.com/en/proboxer/6567,,,,
2198,Billy Parks,https://boxrec.com/en/proboxer/30679,,,,
2199,Carmelo Gomez,https://boxrec.com/en/proboxer/5536,,,,
2200,Vladimir Rusnak,https://boxrec.com/en/proboxer/839938,,,,
2201,Yukio Nakatani,https://boxrec.com/en/proboxer/118867,,,,
2202,Hector Hugo Martinez,https://boxrec.com/en/proboxer/15115,,,,
2203,Jean Claude Bouttier,https://boxrec.com/en/proboxer/12374,,,,
2204,Angel Sandoval Agustin,https://boxrec.com/en/proboxer/1092866,,,,
2205,Anthony Ramos,https://boxrec.com/en/proboxer/61397,,,,
2206,Morgan Jones,https://boxrec.com/en/proboxer/28626,,,,
2207,Jordan Blake,https://boxrec.com/en/proboxer/863231,,,,
2208,Jose Jimenez Valenzuela,https://boxrec.com/en/proboxer/8562,,,,
2209,Steve Holland,https://boxrec.com/en/proboxer/185532,,,,
2210,Dyllon Cervantes Alvarado,https://boxrec.com/en/proboxer/1090294,,,,
2211,Dario Perez,https://boxrec.com/en/proboxer/520382,,,,
2212,Jack Denham,https://boxrec.com/en/proboxer/753745,,,,
2213,Pat Barry,https://boxrec.com/en/proboxer/133495,,,,
2214,Guillermo Aguirrezabala,https://boxrec.com/en/proboxer/18225,,,,
2215,Tony Anderson,https://boxrec.com/en/proboxer/289887,,,,
2216,Tommy Conroy,https://boxrec.com/en/proboxer/184238,,,,
2217,Sean Conn,https://boxrec.com/en/proboxer/27665,,,,
2218,Enrique Jose Caro,https://boxrec.com/en/proboxer/826,,,,
2219,Manny Fernandez,https://boxrec.com/en/proboxer/263852,,,,
2220,Julius Carter,https://boxrec.com/en/proboxer/293641,,,,
2221,Jong Hae Lee,https://boxrec.com/en/proboxer/812866,,,,
2222,Alejandra Maria de Lujan Rios,https://boxrec.com/en/proboxer/560990,,,,
2223,Marvin Moore,https://boxrec.com/en/proboxer/241205,,,,
2224,Tom Croft,https://boxrec.com/en/proboxer/159152,,,,
2225,Joe Toner,https://boxrec.com/en/proboxer/84501,,,,
2226,Lenny Davidson,https://boxrec.com/en/proboxer/1046342,,,,
2227,Roberto Trejo Martinez,https://boxrec.com/en/proboxer/1005471,,,,
2228,Jorge Ascanio Martinez,https://boxrec.com/en/proboxer/923065,,,,
2229,Armando Correa,https://boxrec.com/en/proboxer/7054,,,,
2230,Tubor Briggs,https://boxrec.com/en/proboxer/2121,,,,
2231,Hideo Kitari,https://boxrec.com/en/proboxer/93047,,,,
2232,Jesica Romina Izequilla Cabrera,https://boxrec.com/en/proboxer/531834,,,,
2233,Adolfo Marcelo Trinidad,https://boxrec.com/en/proboxer/132196,,,,
2234,John McCubbin,https://boxrec.com/en/proboxer/92628,,,,
2235,Ariel Gerardo Aparicio,https://boxrec.com/en/proboxer/15118,,,,
2236,Andrea Manco,https://boxrec.com/en/proboxer/624283,,,,
2237,Carlos Santistevan,https://boxrec.com/en/proboxer/30674,,,,
2238,Liam O'Reilly,https://boxrec.com/en/proboxer/885894,,,,
2239,Jose Antonio Blasco,https://boxrec.com/en/proboxer/171240,,,,
2240,Mengistu Zarzar,https://boxrec.com/en/proboxer/722278,,,,
2241,Phillip Marsh,https://boxrec.com/en/proboxer/119276,,,,
2242,Cristian Vaduva,https://boxrec.com/en/proboxer/1087019,,,,
2243,,https://boxrec.com/en/proboxer/41166,,,,
2244,Daniel Osorio,https://boxrec.com/en/proboxer/498178,,,,
2245,Luis Rodriguez,https://boxrec.com/en/proboxer/418236,,,,
2246,Jack Farley,https://boxrec.com/en/proboxer/832395,,,,
2247,Fernando Trujillo Moran,https://boxrec.com/en/proboxer/825220,,,,
2248,Goga Kevlishvili,https://boxrec.com/en/proboxer/793173,,,,
2249,Angel Velez,https://boxrec.com/en/proboxer/95923,,,,
2250,Mike Juarez,https://boxrec.com/en/proboxer/5358,,,,
2251,Jim McKeown,https://boxrec.com/en/proboxer/43479,,,,
2252,Rolyn Nez,https://boxrec.com/en/proboxer/950642,,,,
2253,Rob Kenney,https://boxrec.com/en/proboxer/378917,,,,
2254,John Joe Nevin,https://boxrec.com/en/proboxer/676311,,,,
2255,Valarie Rix,https://boxrec.com/en/proboxer/316506,,,,
2256,Luis Verdin,https://boxrec.com/en/proboxer/443127,,,,
2257,Donald Clark,https://boxrec.com/en/proboxer/523370,,,,
2258,Clever Henry,https://boxrec.com/en/proboxer/65855,,,,
2259,Giuseppe Panunzio,https://boxrec.com/en/proboxer/116597,,,,
2260,Rudy Cabiles,https://boxrec.com/en/proboxer/4407,,,,
2261,Tony McGrath,https://boxrec.com/en/proboxer/126217,,,,
2262,Dahianna Santana,https://boxrec.com/en/proboxer/115130,,,,
2263,Tony Vecchio,https://boxrec.com/en/proboxer/863249,,,,
2264,Jerry Baja,https://boxrec.com/en/proboxer/591970,,,,
2265,Chris Hairston,https://boxrec.com/en/proboxer/52983,,,,
2266,Robert Warren,https://boxrec.com/en/proboxer/314249,,,,
2267,Emanuele Blandamura,https://boxrec.com/en/proboxer/391948,,,,
2268,Chris Valdez,https://boxrec.com/en/proboxer/6694,,,,
2269,Laszlo Bognar,https://boxrec.com/en/proboxer/7456,,,,
2270,Roberto Gabriel Villalobo,https://boxrec.com/en/proboxer/80726,,,,
2271,Jesus Guadalupe Delgado Perez,https://boxrec.com/en/proboxer/967851,,,,
2272,Mateusz Niemczyk,https://boxrec.com/en/proboxer/1057422,,,,
2273,Oscar Hernandez,https://boxrec.com/en/proboxer/690237,,,,
2274,Zi Jie Shang,https://boxrec.com/en/proboxer/704878,,,,
2275,Alfredo Gonzalez,https://boxrec.com/en/proboxer/161705,,,,
2276,Reginaldo Andrade,https://boxrec.com/en/proboxer/19771,,,,
2277,Edgar Galvan,https://boxrec.com/en/proboxer/79747,,,,
2278,Rocky Rosas,https://boxrec.com/en/proboxer/23115,,,,
2279,Pierre Francois Bonicel,https://boxrec.com/en/proboxer/288674,,,,
2280,Jim Fields,https://boxrec.com/en/proboxer/49072,,,,
2281,Bill Mahood,https://boxrec.com/en/proboxer/361849,,,,
2282,William Wilson,https://boxrec.com/en/proboxer/392232,,,,
2283,Jack Burnell,https://boxrec.com/en/proboxer/649756,,,,
2284,Tewin Palasak,https://boxrec.com/en/proboxer/550598,,,,
2285,Lee Campione,https://boxrec.com/en/proboxer/46801,,,,
2286,Bob Winston,https://boxrec.com/en/proboxer/457269,,,,
2287,Luigi Braccini,https://boxrec.com/en/proboxer/66579,,,,
2288,Faeez Jacobs,https://boxrec.com/en/proboxer/799881,,,,
2289,Skak Max,https://boxrec.com/en/proboxer/393894,,,,
2290,Luigi Basile,https://boxrec.com/en/proboxer/113628,,,,
2291,Roberto Joaquin Iturra,https://boxrec.com/en/proboxer/338596,,,,
2292,Rafael Cassiani,https://boxrec.com/en/proboxer/90831,,,,
2293,Mounir Toumi,https://boxrec.com/en/proboxer/490999,,,,
2294,Jorge Cabrera,https://boxrec.com/en/proboxer/585370,,,,
2295,Jose Ivan Guzman,https://boxrec.com/en/proboxer/842749,,,,
2296,Al Roth,https://boxrec.com/en/proboxer/9453,,,,
2297,Danny Griffin,https://boxrec.com/en/proboxer/568109,,,,
2298,Hermann Bendl,https://boxrec.com/en/proboxer/19447,,,,
2299,Ron Green,https://boxrec.com/en/proboxer/23223,,,,
2300,Len Pascoe,https://boxrec.com/en/proboxer/475170,,,,
2301,John Grant,https://boxrec.com/en/proboxer/126282,,,,
2302,Andres Martinez,https://boxrec.com/en/proboxer/91693,,,,
2303,Seung Ho Yang,https://boxrec.com/en/proboxer/1077925,,,,
2304,Nick Abate,https://boxrec.com/en/proboxer/63014,,,,
2305,Orlando Perez Zapata,https://boxrec.com/en/proboxer/747697,,,,
2306,Tony DeMarco,https://boxrec.com/en/proboxer/9701,,,,
2307,Efrain Lopez,https://boxrec.com/en/proboxer/183454,,,,
2308,Joseph Awinongya,https://boxrec.com/en/proboxer/40198,,,,
2309,Donald Pierce,https://boxrec.com/en/proboxer/869682,,,,
2310,Gonzalo Morales,https://boxrec.com/en/proboxer/848872,,,,
2311,Jack Delaney,https://boxrec.com/en/proboxer/68146,,,,
2312,Aniel Viamontes,https://boxrec.com/en/proboxer/999060,,,,
2313,Eric Woods,https://boxrec.com/en/proboxer/391471,,,,
2314,Shohei Ryu,https://boxrec.com/en/proboxer/450221,,,,
2315,Charlie Parsons,https://boxrec.com/en/proboxer/366713,,,,
2316,Gennaro Siciliano,https://boxrec.com/en/proboxer/1020936,,,,
2317,Tony Villa,https://boxrec.com/en/proboxer/202870,,,,
2318,Brian Nickels,https://boxrec.com/en/proboxer/32467,,,,
2319,Jiri Jaros,https://boxrec.com/en/proboxer/487764,,,,
2320,Gregory Boykin,https://boxrec.com/en/proboxer/238091,,,,
2321,Jose Carlos Castro,https://boxrec.com/en/proboxer/176937,,,,
2322,Ramon Alvarez,https://boxrec.com/en/proboxer/537638,,,,
2323,Fahad Al Thani,https://boxrec.com/en/proboxer/750553,,,,
2324,Ashton Davis,https://boxrec.com/en/proboxer/685629,,,,
2325,Erick Estrada,https://boxrec.com/en/proboxer/656567,,,,
2326,Sam Glover,https://boxrec.com/en/proboxer/295599,,,,
2327,Ronnie Jimenez,https://boxrec.com/en/proboxer/673030,,,,
2328,Kenia Enriquez Zepeda,https://boxrec.com/en/proboxer/876426,,,,
2329,Sergio Serrano Garduno,https://boxrec.com/en/proboxer/985971,,,,
2330,Greg Walsh,https://boxrec.com/en/proboxer/74008,,,,
2331,Ken Madsen,https://boxrec.com/en/proboxer/148563,,,,
2332,Ray Wilson,https://boxrec.com/en/proboxer/183937,,,,
2333,,https://boxrec.com/en/proboxer/548774,,,,
2334,Louis Avila,https://boxrec.com/en/proboxer/103808,,,,
2335,Yung Yong Lee,https://boxrec.com/en/proboxer/8445,,,,
2336,Artemio Reyes,https://boxrec.com/en/proboxer/455320,,,,
2337,Frank Gallardo,https://boxrec.com/en/proboxer/396463,,,,
2338,Elvis Rodriguez,https://boxrec.com/en/proboxer/905793,,,,
2339,Josh Kennedy,https://boxrec.com/en/proboxer/701923,,,,
2340,Frankie Calzo,https://boxrec.com/en/proboxer/21343,,,,
2341,Jonathan Hines,https://boxrec.com/en/proboxer/670204,,,,
2342,Lajos Nagy,https://boxrec.com/en/proboxer/672166,,,,
2343,Victor Koh,https://boxrec.com/en/proboxer/398924,,,,
2344,Victor Tovar,https://boxrec.com/en/proboxer/789032,,,,
2345,Art Holliday,https://boxrec.com/en/proboxer/54540,,,,
2346,Rudy Martinez,https://boxrec.com/en/proboxer/74552,,,,
2347,Archie Ray,https://boxrec.com/en/proboxer/29161,,,,
2348,Juan Luis Sanchez,https://boxrec.com/en/proboxer/34576,,,,
2349,Jawaid Khaliq,https://boxrec.com/en/proboxer/9303,,,,
2350,Kenneth Kidd,https://boxrec.com/en/proboxer/4033,,,,
2351,Pancho Gonzales,https://boxrec.com/en/proboxer/143925,,,,
2352,Rudy Cruz,https://boxrec.com/en/proboxer/13881,,,,
2353,James Springer,https://boxrec.com/en/proboxer/1044085,,,,
2354,Sung Jae Jo,https://boxrec.com/en/proboxer/787685,,,,
2355,Ben Ali Allala,https://boxrec.com/en/proboxer/102991,,,,
2356,Harry Levine,https://boxrec.com/en/proboxer/135111,,,,
2357,Daniel Skvor,https://boxrec.com/en/proboxer/850345,,,,
2358,Brayan Gonzalez Bermudez,https://boxrec.com/en/proboxer/1069170,,,,
2359,Bud Riley,https://boxrec.com/en/proboxer/295727,,,,
2360,Josh Hargreaves,https://boxrec.com/en/proboxer/1041361,,,,
2361,Juan Carlos Velasquez,https://boxrec.com/en/proboxer/386398,,,,
2362,Malcolm Gaines,https://boxrec.com/en/proboxer/395945,,,,
2363,Benigno Francisco Luna Sanchez,https://boxrec.com/en/proboxer/766358,,,,
2364,Joseph Omana,https://boxrec.com/en/proboxer/373126,,,,
2365,Mike Fawcett,https://boxrec.com/en/proboxer/38573,,,,
2366,Alfredo Alegria,https://boxrec.com/en/proboxer/699964,,,,
2367,Jorge Hernandez,https://boxrec.com/en/proboxer/827118,,,,
2368,Jesus Aguilar,https://boxrec.com/en/proboxer/516338,,,,
2369,George Schofield,https://boxrec.com/en/proboxer/109135,,,,
2370,Javier Alonso,https://boxrec.com/en/proboxer/543651,,,,
2371,Don Logan,https://boxrec.com/en/proboxer/55019,,,,
2372,Yu Quing Xia,https://boxrec.com/en/proboxer/336756,,,,
2373,Anthony Adams Jr.,https://boxrec.com/en/proboxer/1015882,,,,
2374,Beau Woods,https://boxrec.com/en/proboxer/1089006,,,,
2375,Carlos Montesinos,https://boxrec.com/en/proboxer/481451,,,,
2376,WonBo Jun,https://boxrec.com/en/proboxer/50767,,,,
2377,Tommy Evans,https://boxrec.com/en/proboxer/30751,,,,
2378,Mahiro Ishii,https://boxrec.com/en/proboxer/1069998,,,,
2379,Juan Francisco Reyes,https://boxrec.com/en/proboxer/334434,,,,
2380,Ken Wilson,https://boxrec.com/en/proboxer/855244,,,,
2381,Ronnie Mayer,https://boxrec.com/en/proboxer/146736,,,,
2382,Wayne Gordon,https://boxrec.com/en/proboxer/71598,,,,
2383,Charles Brewer Jr.,https://boxrec.com/en/proboxer/902411,,,,
